CREATEDATE,RVR1M,RVR_1A,RVR1X,RVR_10M,RVR_10A,RVR_10X,MOR_1A,MOR_10M,MOR_10A,MOR_10X,VIS1K,VIS1A,VIS10A,BL1A,RVR DATA,MOR_RAW,VIS_RAW,LIGHTS,STATUS,PAINS (HPA),QNH AERODROME (HPA),QFE R06 (HPA),QFE R24 (HPA),QFF AERODROME (HPA),TREND,TENDENCY,TEMP (掳C),RH (%),DEWPOINT (掳C),WSINS (MPS),WS2M (MPS),WS2A (MPS),WS2X (MPS),WS10M (MPS),WS10A (MPS),WS10X (MPS),WDINS,WD2M,WD2A,WD2X,WD10M,WD10A,WD10X,GUST_SPEED (MPS),GUST_DIR,WDVAR,CW2A (MPS),HW2A (MPS),HIGHWIND
2020-3-12 20:17,175,200,218.75,175,200,206.25,50,50,50,50,240.5,200,200,2,212.25,63,240.5,10,0,1018,1019.54,1017.98,1018.15,1019.58,0.1,3,8.4,100,8.4,0.8,0.6,0.8025,0.9,0.5,0.815,1.2,235.25,229,233,238,209,233.25,247,1.2,233,0,0.07,-0.795,0
2020-3-12 20:18,175,200,200,175,200,200,50,50,50,50,235,200,200,2,208.5,62,235,10,0,1018,1019.54,1017.98,1018.15,1019.58,0.1,3,8.4,100,8.4,0.8,0.7,0.81,0.9,0.5,0.825,1.2,236.25,229.75,234.5,242,209,233,247,1.2,233,0,0.05,-0.8075,0
2020-3-12 20:19,175,200,200,175,200,200,50,50,50,50,227,200,200,2,200.75,59.25,227,10,0,1018,1019.54,1017.98,1018.15,1019.58,0.1,3,8.4,100,8.4,0.75,0.7,0.78,0.9,0.5,0.815,1.15,235.5,229.5,235.5,242,209,233,247,1.15,230,0,0.035,-0.7775,0
2020-3-12 20:20,175,187.5,200,175,200,200,50,50,50,50,227,200,200,2,198,59,227,10,0,1018.1,1019.64,1018.08,1018.25,1019.68,0.1,3,8.4,100,8.4,0.825,0.7,0.77,0.9,0.5,0.8,1,229.75,226.25,235,242,209.25,233.25,247,1,229,0,0.04,-0.77,0
2020-3-12 20:21,175,181.25,200,175,200,200,50,50,50,50,227,200,200,2,200,59,227,10,0,1018.1,1019.64,1018.08,1018.25,1019.69,0.1,3,8.4,100,8.4,0.8,0.7,0.815,0.9,0.575,0.81,1,235,225,233.25,241.75,223,234,245.75,1,229,0,0.0675,-0.815,0
2020-3-12 20:22,175,200,200,175,200,200,50,50,50,50,227,200,200,2,202,59.75,227,10,0,1018.1,1019.64,1018.08,1018.25,1019.69,0.1,3,8.4,100,8.4,0.6499999999999999,0.6,0.7975,0.9,0.55,0.805,1,241.75,226.25,236.75,250.5,223,234.75,250.5,1,229,0,0.02,-0.7975,0
2020-3-12 20:23,175,193.75,200,175,200,200,50,50,50,50,225.5,200,200,2,198.5,58.75,225.5,10,0,1018.1,1019.64,1018.08,1018.25,1019.69,0.1,3,8.4,100,8.4,0.725,0.5,0.7025,0.875,0.5,0.785,1,234.5,226,240.25,251,223,235,251,1,229,0,-0.0275,-0.7025,0
2020-3-12 20:24,175,175,200,175,200,200,50,50,50,50,219.25,200,200,2,196,57,219.25,10,0,1018.1,1019.64,1018.08,1018.25,1019.69,0.1,3,8.4,100,8.4,0.6749999999999999,0.525,0.6775,0.8,0.5,0.7725,0.925,230.75,225,236.25,246.5,224.25,235,251,0.925,237.25,0,0.02,-0.6775,0
2020-3-12 20:25,175,175,200,175,200,200,50,50,50,50,213.25,200,200,2,189,55.5,213.25,10,0,1018.1,1019.64,1018.08,1018.25,1019.69,0.2,3,8.3,100,8.3,0.6499999999999999,0.525,0.6725000000000001,0.8,0.5,0.755,0.9,232.25,212,231.5,243,212,235,251,0.9,240,0,0.07500000000000001,-0.67,0
2020-3-12 20:26,175,175,200,175,187.5,200,50,50,50,50,212,200,200,2,189,55,212,10,0,1018.1,1019.64,1018.08,1018.25,1019.69,0.2,3,8.3,100,8.3,0.55,0.5,0.6375,0.8,0.5,0.7375,0.9,238,212,230.25,243,212,234.75,251,0.9,240,0,0.08499999999999999,-0.6325,0
2020-3-12 20:27,175,175,200,175,175,200,50,50,50,50,212,200,200,2,189,54.5,212,10,0,1018.1,1019.64,1018.08,1018.25,1019.69,0.2,3,8.3,100,8.3,0.55,0.475,0.605,0.8,0.475,0.715,0.9,234.5,216,233.5,246.75,212,235,251,0.9,240,0,0.045,-0.6025,0
2020-3-12 20:28,175,175,200,175,175,200,50,50,50,50,212,200,200,2,189,54,212,10,0,1018.1,1019.64,1018.08,1018.25,1019.69,0.2,3,8.3,100,8.3,0.45,0.375,0.5475000000000001,0.7,0.375,0.685,0.9,226.5,214.25,234.25,248.75,210.5,234.75,251,0.9,240,0,0.035,-0.545,0
2020-3-12 20:29,175,175,200,175,175,200,50,50,50,50,210.5,200,200,2,187.5,54.25,210.5,10,0,1018.1,1019.64,1018.08,1018.25,1019.68,0.2,3,8.3,100,8.3,0.35,0.25,0.4525,0.625,0.25,0.65,0.9,236.25,207,231,257.25,207,234,257.75,0.9,240,0,0.055,-0.45,0
2020-3-12 20:30,175,175,200,175,175,200,50,50,50,50,211.25,200,200,2,187.5,54.75,211.25,10,0,1018.1,1019.64,1018.08,1018.25,1019.68,0.2,3,8.3,100,8.3,0.2,0.15000000000000002,0.345,0.55,0.15000000000000002,0.6,0.9,218.75,200.25,227.75,263.5,200.25,233,263.5,0.9,240,0,0.0625,-0.335,0
2020-3-12 20:31,175,175,200,175,175,200,50,50,50,50,206,200,200,2,183,52.5,206,10,0,1018.2,1019.74,1018.18,1018.35,1019.78,0.2,3,8.3,100,8.3,0.2,0.1,0.22999999999999998,0.4,0.1,0.5325,0.875,315,181,247.5,318.25,181,236,318.25,0.875,237,0,-0.0325,-0.22,0
2020-3-12 20:32,175,175,200,175,175,200,50,50,50,50,205,200,200,2,183,52.75,205,10,0,1018.2,1019.74,1018.18,1018.35,1019.78,0.2,3,8.2,100,8.2,0.125,0.1,0.1775,0.25,0.1,0.4775,0.8,177.25,181,309,13,181,242,13,0.8,228,0,-0.155,-0.055,0
2020-3-12 20:33,175,175,193.75,175,175,181.25,50,50,50,50,205,200,200,2,183,53,205,10,0,1018.2,1019.74,1018.18,1018.35,1019.78,0.2,3,8.2,100,8.2,0.1,0.025,0.14750000000000002,0.2,0.025,0.42,0.8,94.75,224.5,180,104.5,124,245,48.25,0.8,228,0,-0.1225,0.07,0
2020-3-12 20:34,175,175,175,175,175,175,50,50,50,50,205,200,200,2,183,52.5,205,10,0,1018.3,1019.84,1018.28,1018.45,1019.88,0.2,3,8.3,100,8.3,0.05,0,0.1,0.2,0,0.36,0.8,91.5,181,53.5,219.5,66,245.75,63,0.8,228,0,-0.01,0.095,0
2020-3-12 20:35,175,175,175,175,175,175,50,50,50,50,202,200,200,2,183,52,202,10,0,1018.3,1019.84,1018.28,1018.45,1019.88,0.2,3,8.3,100,8.3,0.1,0,0.07500000000000001,0.17500000000000002,0,0.3,0.8,207.75,26.5,111.5,262,63,241.25,57.5,0.8,228,0,0.055,0.0425,0
2020-3-12 20:36,175,175,175,175,175,175,50,50,50,50,206,200,200,2,183,53,206,10,0,1018.3,1019.84,1018.28,1018.45,1019.88,0.2,3,8.3,100,8.3,0.225,0,0.10250000000000001,0.225,0,0.255,0.7,188.25,80.5,173,260.5,54.5,232.25,50,0.7,229,0,0.0875,-0.045,0
2020-3-12 20:37,175,175,175,175,175,175,50,50,50,50,212,200,200,2,189,54.75,212,10,0,1018.3,1019.84,1018.28,1018.45,1019.88,0.2,3,8.3,100,8.3,0.3,0.05,0.1975,0.3,0,0.22,0.625,207,146.25,191.5,234.25,44.5,222.5,39.5,0.625,230.5,0,0.14500000000000002,-0.1375,0
2020-3-12 20:38,175,175,175,175,175,175,50,50,50,50,212,200,200,2,189,55,212,10,0,1018.3,1019.84,1018.28,1018.45,1019.88,0.2,3,8.3,100,8.3,0.4,0.2,0.29500000000000004,0.4,0,0.2025,0.55,219.25,180.25,205.25,223.25,38,216.75,34,0.55,222,0,0.1575,-0.25,0
2020-3-12 20:39,175,175,175,175,175,175,50,50,50,50,210.5,200,200,2,187.5,54.25,210.5,10,0,1018.4,1019.94,1018.38,1018.55,1019.98,0.2,3,8.3,100,8.3,0.5,0.275,0.39,0.5,0,0.20500000000000002,0.5,217.75,200.75,215.5,226,34.5,214,32.25,0.5,217.75,0,0.15,-0.36,0
2020-3-12 20:40,175,175,175,175,175,175,50,50,50,50,204.25,200,200,2,183,52.5,204.25,10,0,1018.4,1019.94,1018.38,1018.55,1019.98,0.2,3,8.3,100,8.3,0.525,0.4,0.47,0.55,0,0.2275,0.55,225.5,213,221.25,231.75,33.25,213,31.5,0.55,226.75,0,0.135,-0.45,0
2020-3-12 20:41,175,175,175,175,175,175,50,50,50,50,199,187.5,200,2,177.75,51.25,199,10,0,1018.5,1020.04,1018.48,1018.65,1020.08,0.2,3,8.3,100,8.3,0.6499999999999999,0.45,0.555,0.7,0,0.275,0.7,224.75,212,223.25,232.5,27.75,207.5,26.25,0.7,224.25,0,0.14250000000000002,-0.5375,0
2020-3-12 20:42,175,175,175,175,175,175,50,50,50,50,198,150,200,2,176,51,198,10,0,1018.5,1020.04,1018.48,1018.65,1020.08,0.2,3,8.3,100,8.3,0.6749999999999999,0.55,0.625,0.7,0,0.3175,0.7,226.75,213.25,223.25,233,24.25,203.5,15,0.7,226,0,0.1625,-0.6025,0
2020-3-12 20:43,175,175,175,175,175,175,50,50,50,50,202,187.5,200,2,183,51.75,202,10,0,1018.6,1020.14,1018.58,1018.75,1020.18,0.2,3,8.3,100,8.3,0.725,0.6,0.6675,0.725,0,0.375,0.725,244.25,217,229,244.5,29.5,207.5,199.75,0.725,244.25,0,0.10500000000000001,-0.6575,0
2020-3-12 20:44,175,175,175,175,175,175,50,50,50,50,198,175,200,2,176,51,198,10,0,1018.6,1020.14,1018.58,1018.75,1020.18,0.2,3,8.3,100,8.3,0.75,0.6499999999999999,0.7175,0.8,0,0.44,0.8,264.25,222.5,245.5,266,81,216,208,0.8,262.5,0,-0.095,-0.7075,0
2020-3-12 20:45,175,175,175,175,175,175,50,50,50,50,198,150,200,2,176,51,198,10,0,1018.6,1020.14,1018.58,1018.75,1020.18,0.5,3,8.3,100,8.3,1.075,0.7,0.8225,1.1,0.05,0.5275,1.1,270,245,262,271.5,146.25,224.25,271.5,1.1,270,0,-0.3375,-0.745,0
2020-3-12 20:46,175,175,175,175,175,175,50,50,50,50,198,150,200,2,176,50.5,198,10,0,1018.7,1020.24,1018.68,1018.85,1020.28,0.5,3,8.3,100,8.3,1.15,0.75,1.045,1.3,0.2,0.63,1.3,275.25,263,269.5,275.5,180.25,232.75,275.5,1.3,273,0,-0.5475,-0.8925,0
2020-3-12 20:47,175,175,175,175,175,175,50,50,50,50,209.5,187.5,200,2,186,53.5,209.5,10,0,1018.7,1020.24,1018.68,1018.85,1020.28,0.5,3,8.3,100,8.3,0.9,0.8500000000000001,1.0875000000000001,1.3,0.275,0.705,1.3,275.75,270,274.25,279.5,200.75,240.75,279.5,1.3,273,0,-0.6425,-0.875,0
2020-3-12 20:48,175,175,175,175,175,175,50,50,50,50,219.5,200,200,2,194.25,56.75,219.5,10,0,1018.7,1020.24,1018.68,1018.85,1020.28,0.5,3,8.3,100,8.3,0.75,0.7,0.885,1.175,0.4,0.75,1.3,285.5,272,278.5,287.5,212,247.5,287.5,1.3,273,0,-0.5725,-0.6775,0
2020-3-12 20:49,175,187.5,187.5,175,175,200,50,50,50,50,227,200,200,2,203.75,60.25,227,10,0,1018.7,1020.24,1018.68,1018.85,1020.28,0.5,3,8.3,100,8.3,0.8,0.7,0.7975000000000001,0.925,0.45,0.785,1.3,291,275.25,285.25,293,212,255,293,1.3,273,0,-0.5825,-0.54,0
2020-3-12 20:50,175,200,200,175,175,200,50,50,50,50,227,200,200,2,201.75,59.5,227,10,0,1018.7,1020.24,1018.68,1018.85,1020.28,0.5,3,8.3,100,8.3,0.875,0.7,0.8275,0.9,0.55,0.82,1.3,290,280.5,290.25,298,213.25,262,298,1.3,273,0,-0.655,-0.505,0
2020-3-12 20:51,175,200,200,175,175,200,50,50,50,50,230.25,200,200,2,204.75,60.5,230.25,10,0,1018.8,1020.34,1018.78,1018.95,1020.38,0.5,3,8.3,100,8.3,0.8,0.75,0.85,0.9,0.6,0.845,1.3,286,283,290.5,298,217,268.5,298,1.3,273,0,-0.6725,-0.5175,0
2020-3-12 20:52,175,200,200,175,175,200,50,50,50,50,235,200,200,2,207.75,61.75,235,10,0,1018.8,1020.34,1018.78,1018.95,1020.38,0.5,3,8.3,100,8.3,0.8,0.8,0.8325,0.9,0.6499999999999999,0.8625,1.3,286,279,286.75,293,222.5,274.5,298,1.3,273,0,-0.6275,-0.55,0
2020-3-12 20:53,175,200,200,175,175,200,50,50,50,50,232.25,200,200,2,206.25,61.25,232.25,10,0,1018.8,1020.34,1018.78,1018.95,1020.39,0.5,3,8.4,100,8.4,0.8,0.775,0.8125,0.9,0.7,0.875,1.3,284.5,279,285.25,292,245,279.5,298,1.3,273,0,-0.595,-0.55,0
2020-3-12 20:54,175,200,200,175,175,200,50,50,50,50,227,200,200,2,200.75,59.25,227,10,0,1018.8,1020.34,1018.78,1018.95,1020.39,0.5,3,8.4,100,8.4,0.8,0.7,0.805,0.9,0.7,0.88,1.3,273.25,271.5,283,291.75,263,281.75,298,1.3,273,0,-0.57,-0.5675,0
2020-3-12 20:55,175,200,200,175,175,200,50,50,50,50,227,200,200,2,201,59.25,227,10,0,1018.8,1020.34,1018.78,1018.95,1020.39,0.7,3,8.4,100,8.4,0.7,0.7,0.775,0.9,0.7,0.865,1.3,268.25,265,275.5,288.75,265,282,298,1.3,273,0,-0.47,-0.6125,0
2020-3-12 20:56,175,193.75,200,175,187.5,200,50,50,50,50,227,200,200,2,199.75,59.25,227,10,0,1018.7,1020.24,1018.68,1018.85,1020.28,0.7,3,8.4,100,8.4,0.75,0.6499999999999999,0.7375,0.8500000000000001,0.6499999999999999,0.8175,1.175,271.5,265,270.25,277.25,265,282,298,1.175,275.5,0,-0.395,-0.625,0
2020-3-12 20:57,175,181.25,200,175,200,200,50,50,50,50,227,200,200,2,200.25,59,227,10,0,1018.7,1020.24,1018.68,1018.85,1020.28,0.7,3,8.3,100,8.3,0.775,0.6,0.7324999999999999,0.8500000000000001,0.6,0.7925,0.925,264,262.5,269,275,262.5,281.25,298,0.925,270.5,0,-0.3775,-0.6275,0
2020-3-12 20:58,175,175,200,175,200,200,50,50,50,50,223.75,200,200,2,196,58,223.75,10,0,1018.7,1020.24,1018.68,1018.85,1020.29,0.7,3,8.3,100,8.3,0.775,0.6499999999999999,0.7575000000000001,0.9,0.6,0.79,0.9,265.75,259,266.75,273.75,259,279.5,298,0.9,266,0,-0.3625,-0.6625,0
2020-3-12 20:59,175,175,200,175,200,200,50,50,50,50,221,200,200,2,196,57.5,221,10,0,1018.7,1020.24,1018.68,1018.85,1020.29,0.7,3,8.3,100,8.3,0.875,0.7,0.8225,0.975,0.6,0.7975000000000001,0.975,267.5,260,266,271.5,259,277.25,298,0.975,271.25,0,-0.385,-0.7225,0
2020-3-12 21:00,175,175,200,175,200,200,50,50,50,50,219.5,200,200,2,194.25,56.75,219.5,10,0,1018.7,1020.24,1018.68,1018.85,1020.29,0.7,3,8.2,100,8.2,0.8250000000000001,0.775,0.8525,1,0.6,0.8,1,272,264.5,268.75,273.75,259,275,293,1,272,0,-0.4375,-0.7375,0
2020-3-12 21:01,175,175,200,175,181.25,200,50,50,50,50,212.5,200,200,2,187.5,54.75,212.5,10,0,1018.7,1020.24,1018.68,1018.85,1020.29,0.7,3,8.2,100,8.2,0.8,0.7,0.835,0.925,0.6,0.7975000000000001,1,283,266.5,272.75,283.25,259,274,292,1,272,0,-0.475,-0.685,0
2020-3-12 21:02,175,175,200,175,175,200,50,50,50,50,205,200,200,2,183,52.75,205,10,0,1018.7,1020.24,1018.68,1018.85,1020.29,0.7,3,8.1,100,8.1,0.775,0.7,0.8025,0.9,0.6,0.79,1,287.5,268.5,280,290,259,274,291.75,1,272,0,-0.535,-0.595,0
2020-3-12 21:03,175,175,200,175,175,200,50,50,50,50,200,200,200,2,179.5,51.5,200,10,0,1018.8,1020.34,1018.78,1018.95,1020.39,0.7,3,8.1,100,8.1,0.725,0.7,0.76,0.8250000000000001,0.6,0.785,1,292.75,279.25,287.75,296.25,259,274.25,296.25,1,272,0,-0.5775,-0.4925,0
2020-3-12 21:04,175,175,200,175,175,200,50,37.5,50,50,197.25,150,200,2,176,50.5,197.25,10,0,1018.8,1020.34,1018.78,1018.95,1020.39,0.7,3,8.1,100,8.1,0.8,0.7,0.755,0.8,0.6,0.78,1,291,285.5,292,299,259,275.5,299,1,272,0,-0.6125,-0.445,0
2020-3-12 21:05,150,150,200,150,175,200,12.5,0,50,50,195.75,150,200,2,173.5,50,195.75,10,0,1018.8,1020.34,1018.78,1018.95,1020.39,0.6,3,8.1,100,8.1,0.775,0.7,0.7825,0.8,0.6,0.785,1,288,284.5,291.25,297.75,259,277.5,299,1,272,0,-0.625,-0.47,0
2020-3-12 21:06,150,168.75,200,150,175,200,50,0,50,50,203.25,175,200,2,181.25,52.25,203.25,10,0,1018.8,1020.34,1018.78,1018.95,1020.39,0.6,3,8,100,8,0.775,0.7,0.7775000000000001,0.8,0.6499999999999999,0.79,1,286.25,282.5,287.75,292.5,259,279.25,299,1,272,0,-0.595,-0.5,0
2020-3-12 21:07,150,175,193.75,150,175,193.75,50,0,50,50,208,200,200,2,183,53.5,208,10,0,1018.8,1020.34,1018.78,1018.95,1020.39,0.6,3,8,100,8,0.75,0.7,0.7475,0.8,0.7,0.79,1,284.5,281,285.75,290,260,281,299,1,272,0,-0.5525,-0.505,0
2020-3-12 21:08,150,175,175,150,175,175,50,0,50,50,210.5,200,200,2,186,54.25,210.5,10,0,1018.8,1020.34,1018.78,1018.95,1020.38,0.6,3,8,100,8,0.8,0.7,0.755,0.875,0.7,0.79,1,280.25,278.75,283.25,290,264.5,282.5,299,1,272,0,-0.535,-0.53,0
2020-3-12 21:09,150,175,175,150,175,187.5,50,0,50,50,223.75,200,200,2,197.25,58.25,223.75,10,0,1018.8,1020.34,1018.78,1018.95,1020.38,0.6,3,8,100,8,0.8,0.75,0.7925,0.9,0.7,0.7825,0.925,274,273,279.75,286.5,266.5,283.25,299,0.925,278.75,0,-0.53,-0.5925,0
2020-3-12 21:10,150,200,200,150,175,200,50,0,50,50,241.5,200,200,2,214.5,63.75,241.5,10,0,1018.8,1020.34,1018.78,1018.95,1020.38,0.6,3,8,100,8,0.8,0.75,0.8,0.8250000000000001,0.7,0.78,0.9,268.5,267.25,274.5,280.75,265.75,283.75,299,0.9,281,0,-0.475,-0.64,0
2020-3-12 21:11,150,212.5,212.5,150,175,231.25,50,0,50,50,268,237.5,200,2,238.25,71.5,268,10,0,1018.8,1020.34,1018.78,1018.95,1020.39,0.6,3,8,100,8,0.8500000000000001,0.7,0.8075,0.9,0.7,0.78,0.9,260.75,259.5,268,276.5,259.5,282.5,299,0.9,262.5,0,-0.4,-0.6975,0
2020-3-12 21:12,150,250,250,150,181.25,262.5,50,0,50,50,308,262.5,200,2,275.75,84.5,308,10,0,1018.9,1020.44,1018.88,1019.05,1020.49,0.6,3,8,100,8,1.1,0.75,0.8925,1.1,0.7,0.795,1.1,259.25,256,261.75,269.25,256,280,299,1.1,259.25,0,-0.36,-0.815,0
2020-3-12 21:13,150,275,275,150,200,300,50,0,50,50,329.75,300,200,2,297,91.75,329.75,10,0,1018.9,1020.44,1018.88,1019.05,1020.49,0.6,3,7.9,100,7.9,1.15,0.8250000000000001,1.0575,1.2,0.7,0.835,1.2,266,256.25,260.75,268.5,256,277,297.75,1.2,264.5,0,-0.4075,-0.9775,0
2020-3-12 21:14,150,262.5,275,150,200,300,50,0,50,50,299.75,287.5,200,2,268.75,82.25,299.75,10,0,1018.9,1020.44,1018.88,1019.05,1020.49,0.6,3,7.9,100,7.9,1.125,1.0250000000000001,1.14,1.25,0.7,0.8725,1.25,271.75,258.75,266.25,273.75,256,274.75,292.5,1.25,273.75,0,-0.5425,-1.005,0
2020-3-12 21:15,150,237.5,275,168.75,218.75,300,50,25,50,50,266,250,250,2,236.75,71.25,266,10,0,1018.9,1020.44,1018.88,1019.05,1020.49,0.9,3,7.9,100,7.9,1.1,0.9,1.1175000000000002,1.3,0.7,0.905,1.3,270.75,264.25,271.25,275.75,256,273,290,1.3,275,0,-0.6125,-0.935,0
2020-3-12 21:16,175,206.25,275,175,225,300,50,50,50,50,232.75,212.5,250,2,207.75,61.75,232.75,10,0,1019,1020.54,1018.98,1019.15,1020.59,0.9,3,7.8,100,7.8,1,0.9,1.07,1.25,0.7,0.93,1.3,270,262,270.5,276,256,271.25,290,1.3,275,0,-0.575,-0.9,0
2020-3-12 21:17,175,187.5,275,175,225,300,50,50,50,50,222,200,250,2,195.25,57.5,222,10,0,1019,1020.54,1018.98,1019.15,1020.59,0.9,3,7.8,100,7.8,0.95,0.9,1.03,1.175,0.7,0.9624999999999999,1.3,274,261,271.25,278.75,256,270.25,286.5,1.3,275,0,-0.565,-0.8625,0
2020-3-12 21:18,175,175,275,175,225,300,50,50,50,50,207.75,200,250,2,184.5,53.5,207.75,10,0,1019,1020.54,1018.98,1019.15,1020.59,0.9,3,7.8,100,7.8,0.8,0.75,0.95,1.1,0.7,0.97,1.3,280.5,267.75,276.25,284,256,270,284,1.3,275,0,-0.5875,-0.7475,0
2020-3-12 21:19,175,175,275,175,225,300,50,50,50,50,205,200,250,2,183,52.5,205,10,0,1019,1020.54,1018.98,1019.15,1020.59,0.9,3,7.8,100,7.8,0.75,0.7,0.815,1,0.7,0.97,1.3,277.75,272.5,279,283.75,256,270,284,1.3,275,0,-0.535,-0.6175,0
2020-3-12 21:20,175,175,275,175,225,300,50,50,50,50,206,200,250,2,183,53,206,10,0,1019,1020.54,1018.98,1019.15,1020.59,0.9,3,7.8,100,7.8,0.725,0.7,0.75,0.8250000000000001,0.7,0.96,1.3,276.5,272.5,277.75,281.75,256,270.5,284,1.3,275,0,-0.4775,-0.5775,0
2020-3-12 21:21,175,175,275,175,206.25,300,50,50,50,50,207,200,237.5,2,183,53,207,10,0,1019,1020.54,1018.98,1019.15,1020.59,0.9,3,7.8,100,7.8,0.7,0.6,0.715,0.8,0.6,0.9475,1.3,262,260.5,273,280,255.75,271,284,1.3,275,0,-0.41,-0.585,0
2020-3-12 21:22,175,175,275,175,200,300,50,50,50,50,205,200,200,2,183,53,205,10,0,1019.1,1020.64,1019.08,1019.25,1020.69,0.9,3,7.8,100,7.8,0.8500000000000001,0.6,0.725,0.875,0.6,0.9275,1.3,253.75,252,263.5,277.5,252,271,284,1.3,275,0,-0.3125,-0.655,0
2020-3-12 21:23,175,175,275,175,200,275,50,50,50,50,205,200,200,2,183,53,205,10,0,1019.1,1020.64,1019.08,1019.25,1020.69,0.9,3,7.9,100,7.9,0.8500000000000001,0.6749999999999999,0.8075,0.9,0.6,0.8975,1.3,251,247,255.5,263,247,270,284,1.3,275,0,-0.2425,-0.77,0
2020-3-12 21:24,175,175,262.5,175,175,250,50,50,50,50,207,200,200,2,183,53,207,10,0,1019.1,1020.64,1019.08,1019.25,1020.69,0.9,3,7.9,100,7.9,0.9,0.8,0.8674999999999999,1,0.6,0.8725,1.25,254.25,247,253.75,261,247,268.5,284,1.25,273.5,0,-0.235,-0.835,0
2020-3-12 21:25,175,175,237.5,175,175,212.5,50,50,50,50,206,200,200,2,183,53,206,10,0,1019.1,1020.64,1019.08,1019.25,1020.69,1.2,3,7.9,100,7.9,1.075,0.8,0.94,1.15,0.6,0.86,1.2,254.5,249.25,254.75,263,247,266.75,284,1.2,261.75,0,-0.2725,-0.9,0
2020-3-12 21:26,175,175,206.25,175,175,200,50,50,50,50,209.75,200,200,2,186,54,209.75,10,0,1019.1,1020.64,1019.08,1019.25,1020.69,1.2,3,8,100,8,1.05,0.8500000000000001,1.045,1.2,0.6,0.87,1.2,254.75,250,255,262.25,247,265.25,284,1.2,256.5,0,-0.305,-1,0
2020-3-12 21:27,175,175,187.5,175,175,175,50,50,50,50,217.25,200,200,2,192.5,56.25,217.25,10,0,1019.1,1020.64,1019.08,1019.25,1020.69,1.2,3,8,100,8,1.1,1,1.0950000000000002,1.2,0.6,0.875,1.2,255.5,250,254.25,261,247,263.5,283.75,1.2,253.5,0,-0.305,-1.0475,0
2020-3-12 21:28,175,175,175,175,175,175,50,50,50,50,217,200,200,2,194.25,56,217,10,0,1019.2,1020.74,1019.18,1019.35,1020.79,1.2,3,8.1,100,8.1,1.2,1,1.12,1.25,0.6,0.9025000000000001,1.25,252.5,249.75,253.75,260,247,260.75,281.75,1.25,252.75,0,-0.3025,-1.075,0
2020-3-12 21:29,175,175,175,175,175,175,50,50,50,50,213.25,200,200,2,189,55.25,213.25,10,0,1019.2,1020.74,1019.18,1019.35,1020.79,1.2,3,8.1,100,8.1,1.275,1.0750000000000002,1.2125,1.375,0.6,0.9525,1.375,246,242.5,251,258,242.5,257.75,280,1.375,244.75,0,-0.27,-1.18,0
2020-3-12 21:30,175,175,175,175,175,175,50,50,50,50,212,200,200,2,189,54.25,212,10,0,1019.2,1020.74,1019.18,1019.35,1020.79,1.2,3,8.1,100,8.1,1.275,1.175,1.2925,1.4,0.6,1.01,1.4,243,240.5,247.25,255,240.5,254.5,277.5,1.4,246,0,-0.2075,-1.2775,0
2020-3-12 21:31,175,175,175,175,175,175,50,50,50,50,209,200,200,2,183,54,209,10,0,1019.1,1020.64,1019.08,1019.25,1020.69,1.2,3,8.2,100,8.2,1.325,1.2,1.29,1.4,0.6749999999999999,1.07,1.4,237.75,234,243.75,248.75,234,252,264,1.4,239.5,0,-0.13,-1.285,0
2020-3-12 21:32,175,175,175,175,175,175,50,50,50,50,209.75,200,200,2,186,54,209.75,10,0,1019.1,1020.64,1019.08,1019.25,1020.69,1.2,3,8.2,100,8.2,1.375,1.2,1.3250000000000002,1.475,0.8,1.13,1.475,236,231,238.5,248,231,249.75,263,1.475,234,0,-0.0125,-1.325,0
2020-3-12 21:33,175,175,175,175,175,175,50,50,50,50,210.5,200,200,2,186,54.25,210.5,10,0,1019.1,1020.64,1019.08,1019.25,1020.69,1.2,3,8.3,100,8.3,1.4500000000000002,1.2,1.38,1.575,0.8,1.1824999999999999,1.575,233.25,227,235.25,241,227,248,263,1.575,230.75,0,0.0675,-1.3775,0
2020-3-12 21:34,175,175,175,175,175,175,50,50,50,50,212,200,200,2,189,54.75,212,10,0,1019.1,1020.64,1019.08,1019.25,1020.69,1.2,3,8.3,100,8.3,1.45,1.2,1.4425,1.7,0.8500000000000001,1.245,1.7,228,222.5,233,240.25,222.5,245.75,262.25,1.7,233,0,0.1275,-1.4375,0
2020-3-12 21:35,175,175,175,175,175,175,50,50,50,50,212,200,200,2,189,54.75,212,10,0,1019,1020.54,1018.98,1019.15,1020.59,1.1,3,8.3,100,8.3,1.3499999999999999,1.2,1.4275,1.675,1,1.28,1.7,218.5,215.75,227.75,240,215.75,242.5,261,1.7,233,0,0.2525,-1.4025,0
2020-3-12 21:36,175,175,175,175,175,175,50,50,50,50,214.5,200,200,2,189,55.75,214.5,10,0,1019,1020.54,1018.98,1019.15,1020.59,1.1,3,8.4,100,8.4,1.45,1.2,1.3824999999999998,1.5,1,1.31,1.7,219,214,222,233.75,214,238.75,260,1.7,233,0,0.38,-1.3275,0
2020-3-12 21:37,175,175,175,175,175,175,50,50,50,50,214.5,200,200,2,189,55.5,214.5,10,0,1018.9,1020.44,1018.88,1019.05,1020.49,1.1,3,8.4,100,8.4,1.325,1.15,1.3725,1.5,1.0750000000000002,1.3375000000000001,1.7,220.5,214,220.75,229.75,214,235.5,258,1.7,233,0,0.4075,-1.3125,0
